Surface_total,Surface_usable,Room,Bedroom,Bathroom,Parking,Service_fees,Location,URL,Price
43.0,41.0,,2.0,1.0,1.0,50000.0,La Cisterna,https://www.portalinmobiliario.com/MLC-978247388-depto-2d1b-estac-av-maria-6415-la-cisterna-390000-_JM#position=22&search_layout=stack&type=item&tracking_id=e424b3b4-f31e-42ac-b4d7-c0ca2c64c7d6,390000.0
52.0,50.0,,3.0,1.0,,50000.0,La Cisterna,https://www.portalinmobiliario.com/MLC-979417374-departamento-en-arriendo-de-3-dorm-en-la-cisterna-_JM#position=23&search_layout=stack&type=item&tracking_id=e424b3b4-f31e-42ac-b4d7-c0ca2c64c7d6,360000.0
40.0,36.0,,1.0,1.0,,34000.0,La Cisterna,https://www.portalinmobiliario.com/MLC-978727009-excelente-dept-ano-2021-1dorm1ban-a-2-cuadras-de-metro-l2-_JM#position=24&search_layout=stack&type=item&tracking_id=e424b3b4-f31e-42ac-b4d7-c0ca2c64c7d6,320000.0
31.0,31.0,2.0,1.0,1.0,,,La Cisterna,https://www.portalinmobiliario.com/MLC-980141369-vicuna-mackenna-698-704-1-_JM#position=25&search_layout=stack&type=item&tracking_id=e424b3b4-f31e-42ac-b4d7-c0ca2c64c7d6,295000.0
48.0,43.0,,2.0,1.0,,50000.0,La Cisterna,https://www.portalinmobiliario.com/MLC-979401644-arriendo-depto-nuevo-2d-1b-1bod-metro-la-cisterna-_JM#position=26&search_layout=stack&type=item&tracking_id=e424b3b4-f31e-42ac-b4d7-c0ca2c64c7d6,400000.0
57.0,57.0,,2.0,2.0,,,La Cisterna,https://www.portalinmobiliario.com/MLC-980211899-departamento-en-arriendo-de-2-dorm-en-la-cisterna-_JM#position=27&search_layout=stack&type=item&tracking_id=e424b3b4-f31e-42ac-b4d7-c0ca2c64c7d6,430000.0
34.0,30.0,,1.0,1.0,,48000.0,La Cisterna,https://www.portalinmobiliario.com/MLC-979781146-depto-nuevo-de-1d1b-en-el-parron-103-la-cisterna-_JM#position=28&search_layout=stack&type=item&tracking_id=e424b3b4-f31e-42ac-b4d7-c0ca2c64c7d6,310000.0
31.0,31.0,2.0,1.0,1.0,,,La Cisterna,https://www.portalinmobiliario.com/MLC-980166354-gaston-despouy-8740-1210-1-_JM#position=29&search_layout=stack&type=item&tracking_id=e424b3b4-f31e-42ac-b4d7-c0ca2c64c7d6,311500.0
39.0,39.0,2.0,1.0,1.0,,,La Cisterna,https://www.portalinmobiliario.com/MLC-979464480-sta-clara-81-1302-1-_JM#position=30&search_layout=stack&type=item&tracking_id=e424b3b4-f31e-42ac-b4d7-c0ca2c64c7d6,335000.0
35.0,35.0,2.0,1.0,1.0,,,La Cisterna,https://www.portalinmobiliario.com/MLC-979972583-av-lo-ovalle-330-1375-1-_JM#position=31&search_layout=stack&type=item&tracking_id=e424b3b4-f31e-42ac-b4d7-c0ca2c64c7d6,305000.0
54.0,54.0,2.0,2.0,2.0,,70000.0,La Cisterna,https://www.portalinmobiliario.com/MLC-980154062-trinidad-ramirez-0180-_JM#position=32&search_layout=stack&type=item&tracking_id=e424b3b4-f31e-42ac-b4d7-c0ca2c64c7d6,380000.0
,,2.0,1.0,1.0,,,La Cisterna,https://www.portalinmobiliario.com/MLC-979559869-carvajal-0358-845-1-_JM#position=33&search_layout=stack&type=item&tracking_id=e424b3b4-f31e-42ac-b4d7-c0ca2c64c7d6,300000.0
45.0,45.0,,2.0,1.0,,40000.0,La Cisterna,https://www.portalinmobiliario.com/MLC-980172623-depto-remodelado-2d-1-bano-con-balcon-_JM#position=34&search_layout=stack&type=item&tracking_id=e424b3b4-f31e-42ac-b4d7-c0ca2c64c7d6,350000.0
33.0,33.0,2.0,1.0,1.0,,,La Cisterna,https://www.portalinmobiliario.com/MLC-980478631-sta-clara-360-879-1-_JM#position=35&search_layout=stack&type=item&tracking_id=e424b3b4-f31e-42ac-b4d7-c0ca2c64c7d6,310000.0
31.0,31.0,,1.0,1.0,1.0,40000.0,La Cisterna,https://www.portalinmobiliario.com/MLC-979339990-comodo-departamento-de-1-dormitorio-en-la-cisterna-_JM#position=36&search_layout=stack&type=item&tracking_id=e424b3b4-f31e-42ac-b4d7-c0ca2c64c7d6,330000.0
41.0,41.0,3.0,2.0,1.0,,,La Cisterna,https://www.portalinmobiliario.com/MLC-979966032-gaston-despouy-8740-1210-3-_JM#position=37&search_layout=stack&type=item&tracking_id=e424b3b4-f31e-42ac-b4d7-c0ca2c64c7d6,386500.0
,,,1.0,1.0,1.0,60000.0,La Cisterna,https://www.portalinmobiliario.com/MLC-979485710-departamento-en-arriendo-de-1-dorm-en-la-cisterna-_JM#position=38&search_layout=stack&type=item&tracking_id=e424b3b4-f31e-42ac-b4d7-c0ca2c64c7d6,310000.0
,,,1.0,1.0,1.0,50000.0,La Cisterna,https://www.portalinmobiliario.com/MLC-980197785-departamento-en-arriendo-de-1-dorm-en-la-cisterna-_JM#position=39&search_layout=stack&type=item&tracking_id=e424b3b4-f31e-42ac-b4d7-c0ca2c64c7d6,330000.0
30.0,30.0,2.0,1.0,1.0,,,La Cisterna,https://www.portalinmobiliario.com/MLC-979656800-jose-ureta-139-1214-1-_JM#position=40&search_layout=stack&type=item&tracking_id=e424b3b4-f31e-42ac-b4d7-c0ca2c64c7d6,304000.0
42.0,42.0,,2.0,1.0,,70000.0,La Cisterna,https://www.portalinmobiliario.com/MLC-978903033-departamento-en-arriendo-de-2-dorm-en-la-cisterna-_JM#position=41&search_layout=stack&type=item&tracking_id=e424b3b4-f31e-42ac-b4d7-c0ca2c64c7d6,400000.0
53.0,50.0,,2.0,1.0,,55000.0,La Cisterna,https://www.portalinmobiliario.com/MLC-980160070-arriendo-metro-el-parron-_JM#position=42&search_layout=stack&type=item&tracking_id=e424b3b4-f31e-42ac-b4d7-c0ca2c64c7d6,400000.0
,,,2.0,1.0,1.0,,La Cisterna,https://www.portalinmobiliario.com/MLC-978276495-se-arrienda-hermoso-departamento-la-cisterna-_JM#position=43&search_layout=stack&type=item&tracking_id=e424b3b4-f31e-42ac-b4d7-c0ca2c64c7d6,350000.0
35.0,35.0,,1.0,1.0,,60000.0,La Cisterna,https://www.portalinmobiliario.com/MLC-980217234-departamento-en-arriendo-de-1-dorm-en-la-cisterna-_JM#position=44&search_layout=stack&type=item&tracking_id=e424b3b4-f31e-42ac-b4d7-c0ca2c64c7d6,300000.0
39.0,35.0,,1.0,1.0,,60000.0,La Cisterna,https://www.portalinmobiliario.com/MLC-980197779-depto-en-arriendo-de-1-dorm-en-la-cisterna-estacionamiento-_JM#position=45&search_layout=stack&type=item&tracking_id=e424b3b4-f31e-42ac-b4d7-c0ca2c64c7d6,330000.0
35.0,35.0,,1.0,1.0,,60000.0,La Cisterna,https://www.portalinmobiliario.com/MLC-979454823-depto-en-arriendo-de-1-dorm-estacionamiento-en-la-cisterna-_JM#position=46&search_layout=stack&type=item&tracking_id=e424b3b4-f31e-42ac-b4d7-c0ca2c64c7d6,310000.0
50.0,45.0,,2.0,2.0,,60000.0,La Cisterna,https://www.portalinmobiliario.com/MLC-978732972-depto-2d-2b-trinidad-ramirez-_JM#position=47&search_layout=stack&type=item&tracking_id=e424b3b4-f31e-42ac-b4d7-c0ca2c64c7d6,350000.0
41.0,41.0,,2.0,1.0,,,La Cisterna,https://www.portalinmobiliario.com/MLC-979454626-departamento-en-arriendo-de-2-dorm-en-la-cisterna-_JM#position=48&search_layout=stack&type=item&tracking_id=e424b3b4-f31e-42ac-b4d7-c0ca2c64c7d6,420000.0
45.0,42.0,,3.0,1.0,,,La Cisterna,https://www.portalinmobiliario.com/MLC-980071467-arriendo-departamento-en-la-cisterna-3d-y-1b-_JM#position=49&search_layout=stack&type=item&tracking_id=e424b3b4-f31e-42ac-b4d7-c0ca2c64c7d6,385000.0
42.0,42.0,,1.0,1.0,,40000.0,La Cisterna,https://www.portalinmobiliario.com/MLC-978770341-arriendo-nuevo-dpto-1d1b-fernandez-albano-42-m2-semiamobla-_JM#position=50&search_layout=stack&type=item&tracking_id=e424b3b4-f31e-42ac-b4d7-c0ca2c64c7d6,350000.0
42.0,,2.0,1.0,1.0,,,La Cisterna,https://www.portalinmobiliario.com/MLC-978511898-arriendo-nuevo-dpto-semiamoblado-1d1bfernandez-albano-_JM#position=1&search_layout=stack&type=item&tracking_id=9e9b9566-991e-4c53-a98d-3fd9facef618,350000.0
48.0,45.0,,2.0,1.0,,50000.0,La Cisterna,https://www.portalinmobiliario.com/MLC-979572798-departamento-en-arriendo-en-la-cisterna-_JM#position=2&search_layout=stack&type=item&tracking_id=9e9b9566-991e-4c53-a98d-3fd9facef618,340000.0
40.0,38.0,,1.0,1.0,,45000.0,La Cisterna,https://www.portalinmobiliario.com/MLC-979451931-departamento-nuevo-1d-1-b-metro-lo-ovalle-_JM#position=3&search_layout=stack&type=item&tracking_id=9e9b9566-991e-4c53-a98d-3fd9facef618,330000.0
53.0,45.0,,2.0,1.0,1.0,55000.0,La Cisterna,https://www.portalinmobiliario.com/MLC-980563240-departamento-en-arriendo-de-2-dorm-en-la-cisterna-_JM#position=4&search_layout=stack&type=item&tracking_id=9e9b9566-991e-4c53-a98d-3fd9facef618,400000.0
1.0,,2.0,1.0,1.0,,,La Cisterna,https://www.portalinmobiliario.com/MLC-980231399-general-freire-80-1d1b-la-cisterna-_JM#position=5&search_layout=stack&type=item&tracking_id=9e9b9566-991e-4c53-a98d-3fd9facef618,330000.0
42.0,42.0,,2.0,1.0,1.0,,La Cisterna,https://www.portalinmobiliario.com/MLC-980065194-metro-la-cisterna-l2-y-l4-_JM#position=6&search_layout=stack&type=item&tracking_id=9e9b9566-991e-4c53-a98d-3fd9facef618,400000.0
60.0,60.0,,3.0,1.0,,50000.0,La Cisterna,https://www.portalinmobiliario.com/MLC-980089650-3d1b-la-cisterna-_JM#position=7&search_layout=stack&type=item&tracking_id=9e9b9566-991e-4c53-a98d-3fd9facef618,360319.0
56.0,54.0,,2.0,1.0,,45000.0,La Cisterna,https://www.portalinmobiliario.com/MLC-979052346-con-acceso-al-jardin-piscina-directo-v-sur-y-metro-_JM#position=8&search_layout=stack&type=item&tracking_id=9e9b9566-991e-4c53-a98d-3fd9facef618,420000.0
25.0,25.0,,1.0,1.0,,35000.0,La Cisterna,https://www.portalinmobiliario.com/MLC-965015801-arriendo-departamento-studio-nuevo-metro-lo-ovalle-linea-2-_JM#position=9&search_layout=stack&type=item&tracking_id=9e9b9566-991e-4c53-a98d-3fd9facef618,270000.0
69.0,63.0,,3.0,2.0,,,La Cisterna,https://www.portalinmobiliario.com/MLC-932803992-depto-nuevo-edificio-exclusivo-arrendatarios-3dorm-2banos-_JM#position=10&search_layout=stack&type=item&tracking_id=9e9b9566-991e-4c53-a98d-3fd9facef618,510421.0
48.0,48.0,,3.0,1.0,1.0,35000.0,La Cisterna,https://www.portalinmobiliario.com/MLC-973364058-depto-en-la-cisterna-con-estacionamiento-_JM#position=11&search_layout=stack&type=item&tracking_id=9e9b9566-991e-4c53-a98d-3fd9facef618,420000.0
47.0,45.0,,3.0,1.0,,,La Cisterna,https://www.portalinmobiliario.com/MLC-975235891-arriendo-depto-3d1b-metro-lo-ovalle-_JM#position=12&search_layout=stack&type=item&tracking_id=9e9b9566-991e-4c53-a98d-3fd9facef618,350000.0
,,,,,,,La Cisterna,https://www.portalinmobiliario.com/MLC-976905919-departamento-dos-dormitorios-la-cisterna-sin-comision-_JM#position=13&search_layout=stack&type=item&tracking_id=9e9b9566-991e-4c53-a98d-3fd9facef618,300000.0
46.0,43.0,,2.0,1.0,,60000.0,La Cisterna,https://www.portalinmobiliario.com/MLC-974629143-mc-2d-1b-metro-lo-ovalle-_JM#position=14&search_layout=stack&type=item&tracking_id=9e9b9566-991e-4c53-a98d-3fd9facef618,390000.0
31.0,31.0,,1.0,1.0,1.0,,La Cisterna,https://www.portalinmobiliario.com/MLC-977864814-ap-sin-aval-avenida-maria-6415-1-dorm-con-estac-_JM#position=15&search_layout=stack&type=item&tracking_id=9e9b9566-991e-4c53-a98d-3fd9facef618,340000.0
48.0,43.0,,2.0,1.0,,,La Cisterna,https://www.portalinmobiliario.com/MLC-932803940-depto-nuevo-edificio-exclusivo-arrendatarios-2dorm-1bano-_JM#position=16&search_layout=stack&type=item&tracking_id=9e9b9566-991e-4c53-a98d-3fd9facef618,397413.0
45.0,42.0,,3.0,1.0,,60000.0,La Cisterna,https://www.portalinmobiliario.com/MLC-975096785-departamento-en-arriendo-de-3-dorm-en-la-cisterna-_JM#position=17&search_layout=stack&type=item&tracking_id=9e9b9566-991e-4c53-a98d-3fd9facef618,350000.0
122.0,88.0,,3.0,3.0,,,La Cisterna,https://www.portalinmobiliario.com/MLC-932773009-depto-duplex-nuevo-3-dorm-sala-de-estar-3-banos-_JM#position=18&search_layout=stack&type=item&tracking_id=9e9b9566-991e-4c53-a98d-3fd9facef618,750000.0
50.0,,,3.0,,1.0,39000.0,La Cisterna,https://www.portalinmobiliario.com/MLC-977857565-departamento-en-arriendo-de-3-dorm-en-la-cisterna-_JM#position=19&search_layout=stack&type=item&tracking_id=9e9b9566-991e-4c53-a98d-3fd9facef618,390000.0
60.0,60.0,,3.0,2.0,1.0,45000.0,La Cisterna,https://www.portalinmobiliario.com/MLC-974062023-practico-departamento-a-pasos-de-metro-la-cisterna-_JM#position=20&search_layout=stack&type=item&tracking_id=9e9b9566-991e-4c53-a98d-3fd9facef618,420000.0
55.0,55.0,3.0,3.0,1.0,,,La Cisterna,https://www.portalinmobiliario.com/MLC-971651693-departamento-carlos-condellpatricio-lynch-_JM#position=21&search_layout=stack&type=item&tracking_id=9e9b9566-991e-4c53-a98d-3fd9facef618,385000.0
1.0,,2.0,3.0,1.0,,,La Cisterna,https://www.portalinmobiliario.com/MLC-977538330-colon-6479-la-cisterna-3d1b-_JM#position=22&search_layout=stack&type=item&tracking_id=9e9b9566-991e-4c53-a98d-3fd9facef618,350000.0
44.0,44.0,,2.0,1.0,,,La Cisterna,https://www.portalinmobiliario.com/MLC-974008487-departamento-2d1b-243-la-cisterna-_JM#position=23&search_layout=stack&type=item&tracking_id=9e9b9566-991e-4c53-a98d-3fd9facef618,390000.0
69.0,63.0,,3.0,2.0,,,La Cisterna,https://www.portalinmobiliario.com/MLC-931788116-depto-nuevo-edificio-exclusivo-arrendatarios-3dorm-2banos-_JM#position=24&search_layout=stack&type=item&tracking_id=9e9b9566-991e-4c53-a98d-3fd9facef618,525775.0
54.0,501.0,,2.0,2.0,,,La Cisterna,https://www.portalinmobiliario.com/MLC-932772757-depto-nuevo-edificio-exclusivo-arrendatarios-2dorm-2banos-_JM#position=25&search_layout=stack&type=item&tracking_id=9e9b9566-991e-4c53-a98d-3fd9facef618,458691.0
57.0,57.0,,3.0,2.0,,75000.0,La Cisterna,https://www.portalinmobiliario.com/MLC-975597504-departamento-en-arriendo-de-3-dorm-en-la-cisterna-_JM#position=26&search_layout=stack&type=item&tracking_id=9e9b9566-991e-4c53-a98d-3fd9facef618,500000.0
60.0,57.0,,2.0,1.0,1.0,45000.0,La Cisterna,https://www.portalinmobiliario.com/MLC-974266772-fernandez-albano-cercano-metro-el-parron-_JM#position=27&search_layout=stack&type=item&tracking_id=9e9b9566-991e-4c53-a98d-3fd9facef618,450000.0
45.0,43.0,,2.0,1.0,,55000.0,La Cisterna,https://www.portalinmobiliario.com/MLC-972652311-2-dormitorios-1-bano-metro-el-parron-nuevo-oferta-_JM#position=28&search_layout=stack&type=item&tracking_id=9e9b9566-991e-4c53-a98d-3fd9facef618,345000.0
38.0,32.0,,1.0,1.0,,,La Cisterna,https://www.portalinmobiliario.com/MLC-932772415-depto-nuevo-edificio-exclusivo-arrendatarios-1dorm-1bano-_JM#position=29&search_layout=stack&type=item&tracking_id=9e9b9566-991e-4c53-a98d-3fd9facef618,323202.0
66.0,58.0,,2.0,2.0,,,La Cisterna,https://www.portalinmobiliario.com/MLC-932689714-depto-nuevo-edificio-exclusivo-arrendatarios-2dorm-2bano-_JM#position=30&search_layout=stack&type=item&tracking_id=9e9b9566-991e-4c53-a98d-3fd9facef618,479163.0
48.0,48.0,,3.0,1.0,,48000.0,La Cisterna,https://www.portalinmobiliario.com/MLC-976951858-departamento-en-arriendo-de-3-dorm-en-la-cisterna-_JM#position=31&search_layout=stack&type=item&tracking_id=9e9b9566-991e-4c53-a98d-3fd9facef618,410000.0
,,,3.0,2.0,,,La Cisterna,https://www.portalinmobiliario.com/MLC-977569322-la-cisterna-se-arrienda-departamento-3d-2b-a-pasos-de-metro-_JM#position=32&search_layout=stack&type=item&tracking_id=9e9b9566-991e-4c53-a98d-3fd9facef618,450000.0
54.0,54.0,,3.0,1.0,,,La Cisterna,https://www.portalinmobiliario.com/MLC-967335018-oportunidad-vende-cercano-metro-lo-ovalle-_JM#position=33&search_layout=stack&type=item&tracking_id=9e9b9566-991e-4c53-a98d-3fd9facef618,69841512.0
65.0,65.0,,2.0,2.0,,75000.0,La Cisterna,https://www.portalinmobiliario.com/MLC-978281713-departamento-en-arriendo-de-2-dorm-en-la-cisterna-_JM#position=34&search_layout=stack&type=item&tracking_id=9e9b9566-991e-4c53-a98d-3fd9facef618,430000.0
1.0,,2.0,2.0,1.0,1.0,,La Cisterna,https://www.portalinmobiliario.com/MLC-975680361-lo-ovalle-0330-2d1b-la-cisterna-est-y-bod-_JM#position=35&search_layout=stack&type=item&tracking_id=9e9b9566-991e-4c53-a98d-3fd9facef618,400000.0
1.0,,2.0,1.0,1.0,1.0,,La Cisterna,https://www.portalinmobiliario.com/MLC-977236342-lo-ovalle-0330-1d1b-y-est-la-cisterna-_JM#position=36&search_layout=stack&type=item&tracking_id=9e9b9566-991e-4c53-a98d-3fd9facef618,340000.0
42.0,42.0,,1.0,1.0,,50000.0,La Cisterna,https://www.portalinmobiliario.com/MLC-972987453-departamento-en-arriendo-de-1-dorm-en-la-cisterna-_JM#position=37&search_layout=stack&type=item&tracking_id=9e9b9566-991e-4c53-a98d-3fd9facef618,300000.0
630.0,595.0,,3.0,2.0,22.0,100000.0,La Cisterna,https://www.portalinmobiliario.com/MLC-973025385-nuevo-depto-3d-43-2b-43-est43-bodg-metro-lo-ovall-_JM#position=38&search_layout=stack&type=item&tracking_id=9e9b9566-991e-4c53-a98d-3fd9facef618,550000.0
56.0,53.0,,2.0,2.0,1.0,60000.0,La Cisterna,https://www.portalinmobiliario.com/MLC-977481708-ref12811-oferta-en-arriendo-dpto-2d1bterrazae-_JM#position=39&search_layout=stack&type=item&tracking_id=9e9b9566-991e-4c53-a98d-3fd9facef618,460000.0
63.0,,2.0,2.0,2.0,1.0,,La Cisterna,https://www.portalinmobiliario.com/MLC-973624163-lo-ovalle-0330-2d2b-la-cisterna-est-y-bod-_JM#position=40&search_layout=stack&type=item&tracking_id=9e9b9566-991e-4c53-a98d-3fd9facef618,470000.0
62.0,56.0,,2.0,2.0,,,La Cisterna,https://www.portalinmobiliario.com/MLC-932772722-depto-nuevo-edificio-exclusivo-arrendatarios-2dorm-2banos-_JM#position=41&search_layout=stack&type=item&tracking_id=9e9b9566-991e-4c53-a98d-3fd9facef618,481722.0
66.0,58.0,,2.0,2.0,,,La Cisterna,https://www.portalinmobiliario.com/MLC-932790996-depto-nuevo-edificio-exclusivo-arrendatarios-2dorm-2banos-_JM#position=42&search_layout=stack&type=item&tracking_id=9e9b9566-991e-4c53-a98d-3fd9facef618,491958.0
29.0,29.0,,1.0,1.0,,60000.0,La Cisterna,https://www.portalinmobiliario.com/MLC-975904057-departamento-en-arriendo-1-dormitorio-en-la-cisterna-_JM#position=43&search_layout=stack&type=item&tracking_id=9e9b9566-991e-4c53-a98d-3fd9facef618,320000.0
1.0,,1.0,2.0,2.0,1.0,,La Cisterna,https://www.portalinmobiliario.com/MLC-977392808-lo-ovalle-0330-2d2b-cestbod-la-cisterna-_JM#position=44&search_layout=stack&type=item&tracking_id=9e9b9566-991e-4c53-a98d-3fd9facef618,470000.0
35.0,35.0,,1.0,1.0,,60000.0,La Cisterna,https://www.portalinmobiliario.com/MLC-975239280-departamento-en-arriendo-de-1-dorm-en-la-cisterna-_JM#position=45&search_layout=stack&type=item&tracking_id=9e9b9566-991e-4c53-a98d-3fd9facef618,300000.0
46.0,46.0,,1.0,2.0,,,La Cisterna,https://www.portalinmobiliario.com/MLC-972987056-nuevo-depto-2d432b43bdg-la-cisterna-_JM#position=46&search_layout=stack&type=item&tracking_id=9e9b9566-991e-4c53-a98d-3fd9facef618,400000.0
30.0,27.0,,1.0,1.0,,,La Cisterna,https://www.portalinmobiliario.com/MLC-976905100-departamento-nuevo-metro-lo-ovalle-_JM#position=47&search_layout=stack&type=item&tracking_id=9e9b9566-991e-4c53-a98d-3fd9facef618,293000.0
,,,,,,,La Cisterna,http://portalinmobiliario.com/MLC-980204855-carlos-condell-metro-la-cisterna-_JM#position=48&search_layout=stack&type=item&tracking_id=9e9b9566-991e-4c53-a98d-3fd9facef618,
60.0,46.0,,2.0,1.0,,,La Cisterna,https://www.portalinmobiliario.com/MLC-977261260-2dormitorios-380000-ggcc-incluido-con-jardin-_JM#position=49&search_layout=stack&type=item&tracking_id=9e9b9566-991e-4c53-a98d-3fd9facef618,380000.0
75.0,75.0,,3.0,2.0,1.0,98000.0,La Cisterna,https://www.portalinmobiliario.com/MLC-976005971-departamento-nuevo-3-cuadras-metro-3d2b1est1bo-_JM#position=50&search_layout=stack&type=item&tracking_id=9e9b9566-991e-4c53-a98d-3fd9facef618,600000.0
50.0,50.0,,3.0,1.0,,40000.0,La Cisterna,https://www.portalinmobiliario.com/MLC-976977233-excelente-departamento-cercano-al-metro-lo-ovalle-_JM#position=1&search_layout=stack&type=item&tracking_id=c508d432-1fb5-4351-8781-35f15ea543c1,330000.0
36.0,33.0,,1.0,1.0,,50000.0,La Cisterna,https://www.portalinmobiliario.com/MLC-975462491-departamento-en-arriendo-en-la-cisterna-_JM#position=2&search_layout=stack&type=item&tracking_id=c508d432-1fb5-4351-8781-35f15ea543c1,290000.0
36.0,32.0,,1.0,1.0,,47000.0,La Cisterna,https://www.portalinmobiliario.com/MLC-975018487-departamento-metro-lo-ovalle-_JM#position=3&search_layout=stack&type=item&tracking_id=c508d432-1fb5-4351-8781-35f15ea543c1,300000.0
41.0,39.0,,2.0,1.0,,50000.0,La Cisterna,https://www.portalinmobiliario.com/MLC-977727036-departamento-en-arriendo-la-cisterna-_JM#position=4&search_layout=stack&type=item&tracking_id=c508d432-1fb5-4351-8781-35f15ea543c1,349208.0
59.0,52.0,,2.0,2.0,,,La Cisterna,https://www.portalinmobiliario.com/MLC-932820860-depto-nuevo-edificio-exclusivo-arrendatarios-2dorm-2banos-_JM#position=5&search_layout=stack&type=item&tracking_id=c508d432-1fb5-4351-8781-35f15ea543c1,491958.0
43.0,43.0,,2.0,1.0,,,La Cisterna,https://www.portalinmobiliario.com/MLC-966695399-arriendo-depto-2d-1b-general-freire-la-cisterna-_JM#position=6&search_layout=stack&type=item&tracking_id=c508d432-1fb5-4351-8781-35f15ea543c1,380954.0
45.0,38.0,,2.0,1.0,,30000.0,La Cisterna,https://www.portalinmobiliario.com/MLC-980576160-arriendo-la-cisterna-2-dormitorios-a-pasos-de-gran-avenida-_JM#position=7&search_layout=stack&type=item&tracking_id=c508d432-1fb5-4351-8781-35f15ea543c1,380000.0
48.0,48.0,,2.0,1.0,,0.0,La Cisterna,https://www.portalinmobiliario.com/MLC-975467436-gasto-comun-incluido-municipalidad-la-cisterna-depto-2d-1b-_JM#position=8&search_layout=stack&type=item&tracking_id=c508d432-1fb5-4351-8781-35f15ea543c1,380000.0
