Surface,Bedrooms,Bathrooms,Location,Price
33.0,1.0,1.0,Santiago,315000.0
36.0,1.0,1.0,Santiago,300000.0
33.0,1.0,1.0,Santiago,300000.0
40.0,1.0,1.0,Santiago,320000.0
27.0,1.0,1.0,Santiago,300000.0
27.0,1.0,1.0,Santiago,320000.0
28.0,1.0,1.0,Santiago,315000.0
35.0,1.0,1.0,Santiago,315000.0
32.0,1.0,1.0,Santiago,300000.0
33.0,1.0,1.0,Santiago,300000.0
37.0,1.0,1.0,Santiago,300000.0
40.0,1.0,1.0,Santiago,300000.0
27.0,1.0,1.0,Santiago,320000.0
33.0,1.0,1.0,Santiago,325000.0
27.0,1.0,1.0,Santiago,325000.0
29.0,1.0,1.0,Santiago,310000.0
32.0,1.0,1.0,Santiago,325000.0
29.0,1.0,1.0,Santiago,325000.0
35.0,1.0,1.0,Santiago,300000.0
25.0,1.0,1.0,Santiago,300000.0
40.0,1.0,1.0,Santiago,300000.0
29.0,1.0,1.0,Santiago,325000.0
34.0,1.0,1.0,Santiago,300000.0
15.0,1.0,1.0,Santiago,295000.0
30.0,1.0,1.0,Santiago,300000.0
37.0,1.0,1.0,Santiago,315000.0
27.0,1.0,1.0,Santiago,315000.0
35.0,1.0,1.0,Santiago,315000.0
35.0,1.0,1.0,Santiago,295000.0
27.0,1.0,1.0,Santiago,323000.0
27.0,1.0,1.0,Santiago,323000.0
27.0,1.0,1.0,Santiago,323000.0
28.0,1.0,1.0,Santiago,295000.0
37.0,1.0,1.0,Santiago,322000.0
22.0,1.0,1.0,Santiago,298414.0
32.0,1.0,1.0,Santiago,300000.0
30.0,1.0,1.0,Santiago,320318.0
42.0,1.0,1.0,Santiago,320000.0
33.0,1.0,1.0,Santiago,320000.0
30.0,1.0,1.0,Santiago,300000.0
37.0,1.0,1.0,Santiago,300000.0
3.0,1.0,1.0,Santiago,315000.0
42.0,2.0,2.0,Santiago,320000.0
28.0,1.0,1.0,Santiago,320000.0
33.0,1.0,1.0,Santiago,320000.0
36.0,1.0,1.0,Santiago,320000.0
30.0,1.0,1.0,Santiago,320000.0
44.0,1.0,1.0,Santiago,320000.0
30.0,1.0,1.0,Santiago,320000.0
38.0,1.0,1.0,Santiago,320000.0
36.0,1.0,1.0,Santiago,320000.0
30.0,1.0,1.0,Santiago,320000.0
38.0,1.0,1.0,Santiago,320000.0
28.0,1.0,1.0,Santiago,320000.0
40.0,1.0,1.0,Santiago,300000.0
32.0,1.0,1.0,Santiago,320000.0
32.0,1.0,1.0,Santiago,319070.0
32.0,1.0,1.0,Santiago,319070.0
34.0,1.0,1.0,Santiago,320000.0
58.0,2.0,1.0,Santiago,320000.0
32.0,1.0,1.0,Santiago,320000.0
39.0,1.0,1.0,Santiago,320000.0
30.0,1.0,1.0,Santiago,320000.0
35.0,1.0,1.0,Santiago,320000.0
27.0,1.0,1.0,Santiago,320000.0
30.0,1.0,1.0,Santiago,320000.0
35.0,1.0,1.0,Santiago,320000.0
29.0,1.0,1.0,Santiago,320000.0
30.0,1.0,1.0,Santiago,320000.0
30.0,1.0,1.0,Santiago,320000.0
29.0,1.0,1.0,Santiago,300000.0
32.0,1.0,1.0,Santiago,320000.0
40.0,1.0,1.0,Santiago,300000.0
32.0,1.0,1.0,Santiago,320000.0
40.0,1.0,1.0,Santiago,320000.0
50.0,1.0,1.0,Santiago,320000.0
30.0,1.0,1.0,Santiago,320000.0
30.0,1.0,1.0,Santiago,320000.0
37.0,1.0,1.0,Santiago,320000.0
29.0,1.0,1.0,Santiago,315000.0
32.0,1.0,1.0,Santiago,320000.0
34.0,1.0,1.0,Santiago,315000.0
41.0,1.0,1.0,Santiago,320000.0
30.0,1.0,1.0,Santiago,320000.0
45.0,2.0,1.0,Santiago,320000.0
36.0,1.0,1.0,Santiago,320000.0
32.0,1.0,1.0,Santiago,320000.0
40.0,1.0,1.0,Santiago,320000.0
29.0,1.0,1.0,Santiago,290000.0
30.0,1.0,1.0,Santiago,315000.0
35.0,1.0,1.0,Santiago,300000.0
32.0,1.0,1.0,Santiago,320000.0
35.0,1.0,1.0,Santiago,300000.0
31.0,1.0,1.0,Santiago,320000.0
40.0,2.0,1.0,Santiago,320000.0
43.0,1.0,1.0,Santiago,320000.0
33.0,1.0,1.0,Santiago,320000.0
30.0,1.0,1.0,Santiago,317461.0
34.0,1.0,1.0,Santiago,320000.0
44.0,1.0,1.0,Santiago,317461.0
40.0,1.0,1.0,Santiago,320000.0
36.0,1.0,1.0,Santiago,320000.0
31.0,1.0,1.0,Santiago,320000.0
34.0,1.0,1.0,Santiago,320000.0
30.0,1.0,1.0,Santiago,325000.0
33.0,1.0,1.0,Santiago,290000.0
30.0,1.0,1.0,Santiago,290000.0
33.0,1.0,1.0,Santiago,340000.0
30.0,1.0,1.0,Santiago,310000.0
33.0,1.0,1.0,Santiago,340000.0
40.0,1.0,1.0,Santiago,285715.0
34.0,1.0,1.0,Santiago,340000.0
36.0,1.0,1.0,Santiago,285715.0
33.0,1.0,1.0,Santiago,287000.0
40.0,1.0,1.0,Santiago,340000.0
40.0,1.0,1.0,Santiago,336509.0
34.0,1.0,1.0,Santiago,287163.0
35.0,1.0,1.0,Santiago,335024.0
40.0,1.0,1.0,Santiago,335000.0
56.0,1.0,1.0,Santiago,335000.0
29.0,1.0,1.0,Santiago,335000.0
36.0,1.0,1.0,Santiago,290000.0
38.0,2.0,1.0,Santiago,335000.0
37.0,1.0,1.0,Santiago,333334.0
32.0,1.0,1.0,Santiago,333334.0
35.0,1.0,1.0,Santiago,370000.0
27.0,1.0,1.0,Santiago,330160.0
30.0,1.0,1.0,Santiago,330000.0
25.0,1.0,1.0,Santiago,290000.0
36.0,1.0,1.0,Santiago,330000.0
35.0,1.0,1.0,Santiago,330000.0
39.0,1.0,1.0,Santiago,330000.0
40.0,1.0,1.0,Santiago,330000.0
30.0,1.0,1.0,Santiago,290000.0
1.0,2.0,1.0,Santiago,340000.0
21.0,1.0,1.0,Santiago,310000.0
35.0,1.0,1.0,Santiago,285000.0
28.0,1.0,1.0,Santiago,300000.0
32.0,1.0,1.0,Santiago,300000.0
35.0,1.0,1.0,Santiago,319980.0
34.0,1.0,1.0,Santiago,345000.0
36.0,1.0,1.0,Santiago,310000.0
29.0,1.0,1.0,Santiago,280000.0
37.0,1.0,1.0,Santiago,345000.0
36.0,1.0,1.0,Santiago,300000.0
39.0,1.0,1.0,Santiago,280000.0
32.0,1.0,1.0,Santiago,340000.0
35.0,1.0,1.0,Santiago,310000.0
34.0,1.0,1.0,Santiago,340000.0
35.0,1.0,1.0,Santiago,280000.0
32.0,1.0,1.0,Santiago,310000.0
30.0,1.0,1.0,Santiago,330000.0
170.0,3.0,3.0,Santiago,1850000.0
38.0,1.0,1.0,Santiago,340000.0
35.0,1.0,1.0,Santiago,280000.0
36.0,1.0,1.0,Santiago,340000.0
36.0,1.0,1.0,Santiago,300000.0
28.0,1.0,1.0,Santiago,340000.0
32.0,1.0,1.0,Santiago,340000.0
50.0,2.0,1.0,Santiago,340000.0
40.0,1.0,1.0,Santiago,280000.0
30.0,1.0,1.0,Santiago,340000.0
40.0,1.0,1.0,Santiago,340000.0
42.0,1.0,1.0,Santiago,340000.0
25.0,1.0,1.0,Santiago,340000.0
32.0,1.0,1.0,Santiago,310000.0
33.0,1.0,1.0,Santiago,340000.0
29.0,1.0,1.0,Santiago,345000.0
50.0,2.0,1.0,Santiago,330000.0
28.0,1.0,1.0,Santiago,330000.0
225.0,3.0,3.0,Santiago,1800000.0
34.0,1.0,1.0,Santiago,290000.0
35.0,1.0,1.0,Santiago,330000.0
40.0,1.0,1.0,Santiago,290000.0
35.0,1.0,1.0,Santiago,330000.0
30.0,1.0,1.0,Santiago,310000.0
32.0,1.0,1.0,Santiago,290000.0
38.0,1.0,1.0,Santiago,290000.0
40.0,1.0,1.0,Santiago,300000.0
21.0,1.0,1.0,Santiago,330000.0
30.0,1.0,1.0,Santiago,290000.0
35.0,1.0,1.0,Santiago,290000.0
35.0,1.0,1.0,Santiago,330000.0
33.0,1.0,1.0,Santiago,290000.0
36.0,1.0,1.0,Santiago,300000.0
32.0,1.0,1.0,Santiago,330000.0
21.0,1.0,1.0,Santiago,310000.0
32.0,1.0,1.0,Santiago,310000.0
29.0,1.0,1.0,Santiago,310000.0
30.0,1.0,1.0,Santiago,290000.0
29.0,1.0,1.0,Santiago,310000.0
32.0,1.0,1.0,Santiago,330000.0
36.0,1.0,1.0,Santiago,290000.0
42.0,1.0,1.0,Santiago,330000.0
35.0,1.0,1.0,Santiago,290000.0
35.0,1.0,1.0,Santiago,330000.0
28.0,1.0,1.0,Santiago,290000.0
30.0,1.0,1.0,Santiago,330000.0
20.0,1.0,1.0,Santiago,290000.0
200.0,3.0,3.0,Santiago,2500000.0
27.0,1.0,1.0,Santiago,290000.0
36.0,1.0,1.0,Santiago,290000.0
40.0,1.0,1.0,Santiago,290000.0
40.0,1.0,1.0,Santiago,330000.0
32.0,1.0,1.0,Santiago,330000.0
30.0,1.0,1.0,Santiago,330000.0
50.0,3.0,1.0,Santiago,330000.0
38.0,1.0,1.0,Santiago,330000.0
29.0,1.0,1.0,Santiago,290000.0
50.0,1.0,1.0,Santiago,330000.0
32.0,1.0,1.0,Santiago,290000.0
40.0,1.0,1.0,Santiago,330000.0
33.0,1.0,1.0,Santiago,290000.0
31.0,1.0,1.0,Santiago,290000.0
32.0,1.0,1.0,Santiago,310000.0
34.0,1.0,1.0,Santiago,330000.0
49.0,1.0,1.0,Santiago,330000.0
40.0,1.0,1.0,Santiago,310000.0
34.0,1.0,1.0,Santiago,290000.0
40.0,1.0,1.0,Santiago,330000.0
32.0,1.0,1.0,Santiago,310000.0
25.0,1.0,1.0,Santiago,330000.0
205.0,4.0,4.0,Santiago,2500000.0
35.0,1.0,1.0,Santiago,330000.0
30.0,1.0,1.0,Santiago,330000.0
38.0,1.0,1.0,Santiago,290000.0
38.0,1.0,1.0,Santiago,330000.0
40.0,1.0,1.0,Santiago,290000.0
32.0,1.0,1.0,Santiago,310000.0
42.0,1.0,1.0,Santiago,330000.0
28.0,1.0,1.0,Santiago,332000.0
130.0,4.0,3.0,Santiago,840000.0
35.0,1.0,1.0,Santiago,370000.0
39.0,1.0,1.0,Santiago,412700.0
41.0,2.0,2.0,Santiago,490000.0
60.0,2.0,2.0,Santiago,490000.0
52.0,2.0,2.0,Santiago,490000.0
61.0,2.0,2.0,Santiago,490000.0
57.0,2.0,2.0,Santiago,490000.0
70.0,2.0,2.0,Santiago,490000.0
43.0,1.0,1.0,Santiago,410000.0
48.0,2.0,1.0,Santiago,490000.0
48.0,2.0,2.0,Santiago,490000.0
57.0,2.0,2.0,Santiago,490000.0
47.0,2.0,2.0,Santiago,495000.0
55.0,2.0,1.0,Santiago,500000.0
60.0,2.0,2.0,Santiago,500000.0
51.0,2.0,2.0,Santiago,500000.0
33.0,1.0,1.0,Santiago,410000.0
50.0,2.0,2.0,Santiago,500000.0
44.0,2.0,2.0,Santiago,400000.0
45.0,2.0,2.0,Santiago,400000.0
34.0,1.0,1.0,Santiago,400000.0
41.0,1.0,1.0,Santiago,400000.0
41.0,1.0,1.0,Santiago,400001.0
56.0,2.0,2.0,Santiago,500000.0
40.0,1.0,1.0,Santiago,412700.0
56.0,1.0,1.0,Santiago,500000.0
43.0,2.0,2.0,Santiago,500000.0
50.0,2.0,2.0,Santiago,500000.0
46.0,2.0,1.0,Santiago,410000.0
34.0,1.0,1.0,Santiago,410000.0
36.0,1.0,1.0,Santiago,410000.0
49.0,2.0,2.0,Santiago,500000.0
60.0,2.0,1.0,Santiago,500000.0
58.0,2.0,2.0,Santiago,485000.0
45.0,2.0,2.0,Santiago,484000.0
35.0,1.0,1.0,Santiago,412700.0
40.0,2.0,1.0,Santiago,480000.0
45.0,2.0,1.0,Santiago,480000.0
55.0,2.0,1.0,Santiago,480000.0
52.0,2.0,2.0,Santiago,480000.0
50.0,2.0,2.0,Santiago,480000.0
70.0,2.0,2.0,Santiago,480000.0
55.0,1.0,1.0,Santiago,420000.0
78.0,3.0,2.0,Santiago,480000.0
44.0,2.0,1.0,Santiago,420000.0
56.0,2.0,2.0,Santiago,480000.0
50.0,2.0,2.0,Santiago,480000.0
55.0,2.0,1.0,Santiago,420000.0
47.0,2.0,2.0,Santiago,480000.0
63.0,2.0,2.0,Santiago,420000.0
43.0,2.0,2.0,Santiago,420000.0
55.0,2.0,1.0,Santiago,400000.0
57.0,2.0,2.0,Santiago,480000.0
50.0,2.0,2.0,Santiago,480000.0
45.0,2.0,1.0,Santiago,415000.0
59.0,2.0,2.0,Santiago,483000.0
80.0,3.0,2.0,Santiago,480000.0
48.0,2.0,2.0,Santiago,420000.0
50.0,2.0,1.0,Santiago,480000.0
57.0,2.0,2.0,Santiago,480000.0
68.0,2.0,2.0,Santiago,480000.0
44.0,2.0,1.0,Santiago,420000.0
42.0,2.0,2.0,Santiago,480000.0
60.0,2.0,2.0,Santiago,480000.0
46.0,2.0,2.0,Santiago,480000.0
45.0,2.0,1.0,Santiago,480000.0
37.0,1.0,1.0,Santiago,420000.0
60.0,2.0,2.0,Santiago,480000.0
50.0,2.0,2.0,Santiago,480000.0
46.0,2.0,1.0,Santiago,500000.0
70.0,2.0,1.0,Santiago,400000.0
35.0,1.0,1.0,Santiago,400000.0
70.0,3.0,2.0,Santiago,520000.0
27.0,1.0,1.0,Santiago,400000.0
55.0,2.0,1.0,Santiago,400000.0
51.0,2.0,2.0,Santiago,510000.0
50.0,2.0,2.0,Santiago,510000.0
80.0,2.0,2.0,Santiago,510000.0
43.0,1.0,1.0,Santiago,400000.0
64.0,2.0,2.0,Santiago,510000.0
57.0,2.0,2.0,Santiago,507938.0
50.0,1.0,1.0,Santiago,400000.0
61.0,2.0,2.0,Santiago,503500.0
40.0,2.0,1.0,Santiago,400000.0
47.0,2.0,1.0,Santiago,400000.0
38.0,1.0,1.0,Santiago,400000.0
23.0,1.0,1.0,Santiago,210000.0
55.0,2.0,2.0,Santiago,400000.0
51.0,2.0,2.0,Santiago,400000.0
45.0,2.0,2.0,Santiago,400000.0
46.0,2.0,2.0,Santiago,528000.0
35.0,2.0,1.0,Santiago,400000.0
55.0,2.0,2.0,Santiago,400000.0
45.0,2.0,1.0,Santiago,400000.0
40.0,1.0,1.0,Santiago,400000.0
49.0,2.0,1.0,Santiago,521000.0
54.0,2.0,1.0,Santiago,520000.0
40.0,1.0,1.0,Santiago,520000.0
47.0,2.0,2.0,Santiago,520000.0
45.0,2.0,2.0,Santiago,400000.0
55.0,2.0,2.0,Santiago,520000.0
70.0,3.0,2.0,Santiago,520000.0
50.0,2.0,2.0,Santiago,400000.0
60.0,3.0,2.0,Santiago,520000.0
35.0,1.0,1.0,Santiago,400000.0
50.0,2.0,2.0,Santiago,480000.0
60.0,2.0,2.0,Santiago,503176.0
40.0,1.0,1.0,Santiago,400000.0
49.0,2.0,2.0,Santiago,400000.0
60.0,2.0,2.0,Santiago,500000.0
72.0,2.0,2.0,Santiago,500000.0
46.0,2.0,2.0,Santiago,400000.0
50.0,2.0,2.0,Santiago,400000.0
53.0,2.0,1.0,Santiago,400000.0
52.0,2.0,2.0,Santiago,500000.0
40.0,2.0,2.0,Santiago,500000.0
67.0,2.0,2.0,Santiago,400000.0
44.0,2.0,1.0,Santiago,400000.0
57.0,2.0,2.0,Santiago,400000.0
30.0,1.0,1.0,Santiago,400000.0
39.0,2.0,1.0,Santiago,500000.0
30.0,1.0,1.0,Santiago,400000.0
60.0,2.0,1.0,Santiago,500000.0
35.0,1.0,1.0,Santiago,400000.0
51.0,2.0,2.0,Santiago,500000.0
60.0,2.0,2.0,Santiago,500000.0
39.0,1.0,1.0,Santiago,400000.0
43.0,1.0,1.0,Santiago,400000.0
40.0,1.0,1.0,Santiago,500000.0
49.0,3.0,1.0,Santiago,400000.0
50.0,1.0,1.0,Santiago,400000.0
56.0,2.0,1.0,Santiago,500000.0
54.0,2.0,2.0,Santiago,400000.0
53.0,2.0,2.0,Santiago,500000.0
65.0,2.0,2.0,Santiago,500000.0
47.0,2.0,1.0,Santiago,400000.0
50.0,2.0,2.0,Santiago,500000.0
55.0,2.0,2.0,Santiago,500000.0
55.0,2.0,1.0,Santiago,500000.0
35.0,1.0,1.0,Santiago,400000.0
80.0,3.0,1.0,Santiago,500000.0
48.0,2.0,2.0,Santiago,420000.0
40.0,2.0,1.0,Santiago,479000.0
60.0,2.0,2.0,Santiago,479000.0
59.0,2.0,2.0,Santiago,450000.0
53.0,2.0,2.0,Santiago,450000.0
52.0,2.0,2.0,Santiago,440000.0
46.0,2.0,1.0,Santiago,450000.0
150.0,2.0,1.0,Santiago,440000.0
52.0,3.0,2.0,Santiago,450000.0
48.0,2.0,2.0,Santiago,450000.0
50.0,2.0,2.0,Santiago,450000.0
47.0,2.0,1.0,Santiago,440000.0
54.0,2.0,2.0,Santiago,450000.0
55.0,2.0,1.0,Santiago,440000.0
50.0,2.0,1.0,Santiago,450000.0
73.0,2.0,2.0,Santiago,450000.0
49.0,2.0,2.0,Santiago,440000.0
59.0,2.0,2.0,Santiago,450000.0
43.0,2.0,1.0,Santiago,450000.0
55.0,3.0,2.0,Santiago,440000.0
80.0,2.0,2.0,Santiago,450000.0
65.0,3.0,2.0,Santiago,450000.0
64.0,2.0,2.0,Santiago,430000.0
45.0,2.0,1.0,Santiago,430000.0
48.0,2.0,1.0,Santiago,450000.0
40.0,2.0,1.0,Santiago,450000.0
45.0,1.0,1.0,Santiago,430000.0
45.0,1.0,2.0,Santiago,440000.0
55.0,2.0,2.0,Santiago,430000.0
54.0,2.0,2.0,Santiago,435000.0
55.0,1.0,1.0,Santiago,435000.0
48.0,2.0,2.0,Santiago,450000.0
54.0,2.0,2.0,Santiago,450000.0
44.0,1.0,1.0,Santiago,438000.0
51.0,1.0,1.0,Santiago,450000.0
42.0,1.0,1.0,Santiago,450000.0
45.0,2.0,1.0,Santiago,430000.0
46.0,2.0,2.0,Santiago,450000.0
52.0,2.0,2.0,Santiago,450000.0
60.0,2.0,2.0,Santiago,450000.0
60.0,2.0,2.0,Santiago,450000.0
48.0,2.0,2.0,Santiago,450000.0
56.0,1.0,1.0,Santiago,450000.0
52.0,2.0,1.0,Santiago,450000.0
60.0,2.0,1.0,Santiago,450000.0
47.0,2.0,1.0,Santiago,450000.0
50.0,2.0,2.0,Santiago,450000.0
60.0,2.0,2.0,Santiago,450000.0
47.0,2.0,1.0,Santiago,450000.0
74.0,3.0,1.0,Santiago,450000.0
45.0,2.0,2.0,Santiago,450000.0
27.0,1.0,1.0,Santiago,450000.0
57.0,2.0,2.0,Santiago,450000.0
35.0,1.0,1.0,Santiago,450000.0
57.0,2.0,1.0,Santiago,450000.0
40.0,1.0,1.0,Santiago,446699.0
70.0,2.0,2.0,Santiago,450000.0
85.0,4.0,2.0,Santiago,450000.0
52.0,3.0,1.0,Santiago,450000.0
50.0,2.0,1.0,Santiago,450000.0
47.0,2.0,2.0,Santiago,450000.0
36.0,2.0,1.0,Santiago,440000.0
30.0,1.0,1.0,Santiago,450000.0
47.0,2.0,1.0,Santiago,446699.0
47.0,1.0,1.0,Santiago,450000.0
50.0,1.0,2.0,Santiago,450000.0
50.0,2.0,2.0,Santiago,450000.0
50.0,2.0,2.0,Santiago,445000.0
50.0,2.0,2.0,Santiago,450000.0
50.0,2.0,2.0,Santiago,445000.0
43.0,2.0,2.0,Santiago,446699.0
41.0,2.0,1.0,Santiago,450000.0
70.0,3.0,2.0,Santiago,530000.0
49.0,2.0,2.0,Santiago,452000.0
60.0,2.0,1.0,Santiago,430000.0
55.0,2.0,2.0,Santiago,470000.0
40.0,2.0,1.0,Santiago,425000.0
50.0,2.0,2.0,Santiago,425000.0
58.0,3.0,1.0,Santiago,470000.0
64.0,2.0,1.0,Santiago,425000.0
46.0,1.0,1.0,Santiago,466000.0
50.0,1.0,1.0,Santiago,470000.0
46.0,2.0,1.0,Santiago,425000.0
38.0,1.0,1.0,Santiago,460319.0
65.0,2.0,1.0,Santiago,460000.0
60.0,2.0,2.0,Santiago,427000.0
56.0,2.0,2.0,Santiago,427000.0
50.0,2.0,2.0,Santiago,460000.0
56.0,2.0,2.0,Santiago,428000.0
47.0,2.0,2.0,Santiago,465000.0
68.0,2.0,2.0,Santiago,428573.0
57.0,2.0,1.0,Santiago,420000.0
60.0,2.0,2.0,Santiago,475000.0
41.0,2.0,1.0,Santiago,420000.0
55.0,2.0,2.0,Santiago,478606.0
60.0,2.0,1.0,Santiago,420000.0
55.0,1.0,2.0,Santiago,478000.0
60.0,2.0,2.0,Santiago,420000.0
47.0,2.0,1.0,Santiago,420000.0
45.0,1.0,1.0,Santiago,470000.0
34.0,1.0,1.0,Santiago,476192.0
60.0,2.0,1.0,Santiago,420000.0
60.0,2.0,2.0,Santiago,475000.0
50.0,2.0,2.0,Santiago,420000.0
36.0,1.0,1.0,Santiago,420000.0
40.0,2.0,2.0,Santiago,475000.0
47.0,2.0,2.0,Santiago,420000.0
33.0,1.0,1.0,Santiago,476192.0
42.0,2.0,2.0,Santiago,452123.0
52.0,2.0,2.0,Santiago,430000.0
65.0,1.0,1.0,Santiago,430000.0
44.0,2.0,2.0,Santiago,460000.0
45.0,2.0,1.0,Santiago,430000.0
48.0,2.0,2.0,Santiago,460000.0
52.0,2.0,2.0,Santiago,460000.0
45.0,2.0,2.0,Santiago,460000.0
66.0,2.0,2.0,Santiago,460000.0
38.0,2.0,1.0,Santiago,430000.0
41.0,2.0,2.0,Santiago,430000.0
48.0,1.0,1.0,Santiago,430000.0
44.0,2.0,2.0,Santiago,456000.0
50.0,2.0,1.0,Santiago,430000.0
44.0,2.0,2.0,Santiago,456000.0
51.0,1.0,1.0,Santiago,453970.0
51.0,1.0,1.0,Santiago,453970.0
44.0,2.0,2.0,Santiago,460000.0
53.0,2.0,2.0,Santiago,430000.0
36.0,1.0,1.0,Santiago,430000.0
49.0,3.0,1.0,Santiago,430000.0
51.0,2.0,2.0,Santiago,430000.0
45.0,2.0,1.0,Santiago,430000.0
54.0,2.0,2.0,Santiago,460000.0
60.0,2.0,2.0,Santiago,430000.0
40.0,1.0,1.0,Santiago,430000.0
47.0,2.0,1.0,Santiago,430000.0
4.0,2.0,2.0,Santiago,430000.0
48.0,2.0,1.0,Santiago,430000.0
46.0,2.0,1.0,Santiago,430000.0
50.0,2.0,2.0,Santiago,460000.0
50.0,2.0,2.0,Santiago,430000.0
40.0,2.0,1.0,Santiago,430000.0
51.0,3.0,1.0,Santiago,430000.0
60.0,2.0,2.0,Santiago,430000.0
45.0,2.0,2.0,Santiago,430000.0
50.0,1.0,1.0,Santiago,400000.0
50.0,2.0,1.0,Santiago,400000.0
58.0,2.0,1.0,Santiago,530000.0
52.0,2.0,2.0,Santiago,380000.0
53.0,2.0,2.0,Santiago,610000.0
78.0,2.0,2.0,Santiago,620000.0
56.0,2.0,2.0,Santiago,380000.0
115.0,3.0,2.0,Santiago,620000.0
66.0,3.0,1.0,Santiago,620000.0
80.0,3.0,2.0,Santiago,620000.0
40.0,1.0,1.0,Santiago,380000.0
30.0,1.0,1.0,Santiago,627500.0
99.0,3.0,2.0,Santiago,630000.0
48.0,2.0,1.0,Santiago,380000.0
35.0,1.0,1.0,Santiago,634923.0
30.0,1.0,1.0,Santiago,190000.0
110.0,3.0,2.0,Santiago,610000.0
190.0,7.0,2.0,Santiago,650000.0
38.0,1.0,1.0,Santiago,650000.0
29.0,1.0,1.0,Santiago,380000.0
34.0,1.0,1.0,Santiago,380000.0
40.0,1.0,1.0,Santiago,380000.0
38.0,1.0,1.0,Santiago,380000.0
32.0,1.0,1.0,Santiago,380000.0
50.0,2.0,2.0,Santiago,650000.0
70.0,3.0,2.0,Santiago,650000.0
80.0,2.0,1.0,Santiago,380000.0
48.0,2.0,2.0,Santiago,380000.0
110.0,3.0,2.0,Santiago,650000.0
47.0,2.0,2.0,Santiago,380000.0
46.0,2.0,1.0,Santiago,380000.0
35.0,1.0,1.0,Santiago,380000.0
50.0,2.0,1.0,Santiago,380000.0
61.0,2.0,2.0,Santiago,380000.0
48.0,2.0,1.0,Santiago,380000.0
67.0,3.0,2.0,Santiago,590000.0
45.0,1.0,1.0,Santiago,385000.0
80.0,3.0,2.0,Santiago,600000.0
45.0,3.0,2.0,Santiago,385000.0
2.0,2.0,2.0,Santiago,384128.0
58.0,2.0,2.0,Santiago,600000.0
111.0,3.0,3.0,Santiago,600000.0
50.0,2.0,2.0,Santiago,600000.0
39.0,2.0,1.0,Santiago,600000.0
28.0,1.0,1.0,Santiago,382885.0
110.0,3.0,2.0,Santiago,600000.0
56.0,3.0,2.0,Santiago,600000.0
85.0,3.0,2.0,Santiago,600000.0
78.0,3.0,2.0,Santiago,600000.0
70.0,3.0,2.0,Santiago,600000.0
45.0,1.0,1.0,Santiago,380954.0
35.0,1.0,1.0,Santiago,380954.0
90.0,3.0,2.0,Santiago,600000.0
35.0,1.0,1.0,Santiago,380954.0
47.0,2.0,2.0,Santiago,380611.0
66.0,3.0,2.0,Santiago,600000.0
95.0,3.0,2.0,Santiago,600000.0
120.0,3.0,2.0,Santiago,600000.0
55.0,3.0,2.0,Santiago,600000.0
65.0,2.0,2.0,Santiago,600000.0
1.0,2.0,1.0,Santiago,400000.0
600.0,16.0,9.0,Santiago,5714304.0
75.0,3.0,2.0,Santiago,603177.0
70.0,3.0,2.0,Santiago,603177.0
60.0,1.0,1.0,Santiago,654094.0
27.0,1.0,1.0,Santiago,386000.0
35.0,1.0,1.0,Santiago,380000.0
38.0,1.0,1.0,Santiago,380000.0
84.0,3.0,1.0,Santiago,750000.0
40.0,2.0,1.0,Santiago,380000.0
45.0,1.0,1.0,Santiago,750000.0
21.0,1.0,1.0,Santiago,230000.0
100.0,3.0,2.0,Santiago,750000.0
133.0,4.0,2.0,Santiago,750000.0
37.0,1.0,1.0,Santiago,378500.0
34.0,1.0,1.0,Santiago,378000.0
27.0,1.0,1.0,Santiago,378000.0
61.0,1.0,1.0,Santiago,750000.0
61.0,1.0,1.0,Santiago,760000.0
31.0,1.0,1.0,Santiago,375000.0
61.0,1.0,1.0,Santiago,770000.0
40.0,1.0,1.0,Santiago,380000.0
180.0,4.0,2.0,Santiago,780000.0
50.0,2.0,2.0,Santiago,375000.0
40.0,2.0,1.0,Santiago,375000.0
60.0,1.0,1.0,Santiago,780000.0
61.0,1.0,1.0,Santiago,780000.0
140.0,3.0,2.0,Santiago,780000.0
27.0,1.0,1.0,Santiago,372382.0
37.0,1.0,1.0,Santiago,371000.0
38.0,1.0,1.0,Santiago,370160.0
61.0,1.0,1.0,Santiago,790000.0
17.0,1.0,1.0,Santiago,240000.0
19.0,1.0,1.0,Santiago,240000.0
30.0,1.0,1.0,Santiago,240000.0
120.0,3.0,2.0,Santiago,793653.0
38.0,1.0,1.0,Santiago,375000.0
90.0,4.0,2.0,Santiago,750000.0
35.0,1.0,1.0,Santiago,380000.0
54.0,2.0,1.0,Santiago,380000.0
56.0,1.0,1.0,Santiago,670000.0
34.0,1.0,1.0,Santiago,380000.0
66.0,3.0,2.0,Santiago,670000.0
35.0,2.0,1.0,Santiago,380000.0
30.0,1.0,1.0,Santiago,380000.0
56.0,1.0,1.0,Santiago,680000.0
78.0,3.0,2.0,Santiago,680000.0
42.0,1.0,1.0,Santiago,695000.0
40.0,1.0,1.0,Santiago,380000.0
35.0,1.0,1.0,Santiago,380000.0
65.0,2.0,1.0,Santiago,380000.0
50.0,2.0,1.0,Santiago,380000.0
97.0,3.0,2.0,Santiago,700000.0
90.0,2.0,2.0,Santiago,700000.0
89.0,3.0,2.0,Santiago,700000.0
51.0,3.0,1.0,Santiago,380000.0
56.0,2.0,2.0,Santiago,380000.0
120.0,3.0,3.0,Santiago,700000.0
